Time FPS-0 FPS-1 FPS-2 FPS-3 FPS-4 FPS-5 FPS-6 FPS-7 FPS-8 FPS-9 FVS-0 FVS-1 FVS-2 FVS-3 FVS-4 FVS-5 FVS-6 FVS-7 FVS-8 FVS-9 FVT-0 FVT-1 FVT-2 FVT-3 FVT-4 FVT-5 FVT-6 FVT-7 FVT-8 FVT-9 FDS-0 FDS-1 FDS-2 FDS-3 FDS-4 FDS-5 FDS-6 FDS-7 FDS-8 FDS-9 SHD-0 SHD-1 SHD-2 SHD-3 SHD-4 SHD-5 SHD-6 SHD-7 SHD-8 SHD-9 SB-0 SB-1 SB-2 SB-3 SB-4 SB-5 SB-6 SB-7 SB-8 SB-9 PIN-0 PIN-1 PIN-2 PIN-3 PIN-4 PIN-5 PIN-6 PIN-7 PIN-8 PIN-9 WHB-0 WHB-1 WHB-2 WHB-3 WHB-4 WHB-5 WHB-6 WHB-7 WHB-8 WHB-9 WHT-0 WHT-1 WHT-2 WHT-3 WHT-4 WHT-5 WHT-6 WHT-7 WHT-8 WHT-9 CEP-0 CEP-1 BFS-0 BFF-0 BG-0 BML-0 BMS-0 ZL-0 BD-0 MA-0 SG-0 BC-0 ZG-0 PL-0 PS-0 ZM-0 ZS-0 PB-0 BB-0 BO-0 DL-0 DR-0 DC-0
3.800000e+01 1.216931e+00 4.387870e+01 1.093358e+02 1.647269e+02 1.964028e+02 2.133729e+02 1.945711e+02 1.935088e+02 1.257452e+02 8.108284e+01 3.200380e+05 1.282005e+05 8.425994e+03 3.619580e+03 1.006801e+03 3.615716e+02 1.363356e+02 5.347782e+01 2.141743e+01 8.647883e+00 1.892601e+03 1.776175e+03 6.453246e+02 2.203417e+02 6.795561e+01 2.023764e+01 6.215699e+00 2.006457e+00 7.553016e-01 2.522601e-01 4.570927e+03 1.218678e+04 1.246451e+04 7.826265e+03 4.373125e+03 2.717268e+03 1.620064e+03 8.342989e+02 4.432542e+02 2.735184e+02 3.628089e+04 3.829030e+04 2.867836e+04 1.879435e+04 1.243345e+04 7.555293e+03 4.333575e+03 2.425986e+03 9.518931e+02 7.435014e+02 4.062299e-02 6.778935e-02 1.483319e+01 6.856030e+00 3.136063e+00 1.451294e+00 6.975419e-01 3.474216e-01 2.074038e-01 1.319465e-01 2.879925e+01 6.924367e+01 8.274885e+01 7.892481e+01 6.993183e+01 5.805225e+01 4.836048e+01 3.990822e+01 3.142200e+01 2.859104e+01 2.666649e+02 2.440086e+02 2.025123e+02 1.599312e+02 1.279449e+02 1.066208e+02 8.529662e+01 7.463455e+01 6.397247e+01 5.331039e+01 2.325007e+02 1.635393e+02 1.166073e+02 8.162383e+01 5.831405e+01 3.498526e+01 2.329212e+01 2.329175e+01 1.164724e+01 1.164724e+01 1.411064e+05 1.642455e+01 2.077899e-04 2.077900e-04 2.077899e-04 2.077899e-04 2.077899e-04 5.718340e+00 2.077900e-04 2.174905e-04 2.093629e-04 2.077900e-04 5.722856e+00 4.308277e+01 7.763514e-01 5.721137e+00 5.724102e+00 1.866371e+07 1.169048e+06 2.077956e-04 8.868872e+06 4.117096e+07 7.058472e-09
3.900000e+01 1.216934e+00 4.386450e+01 1.092962e+02 1.646784e+02 1.963438e+02 2.133083e+02 1.945115e+02 1.934494e+02 1.257062e+02 8.105773e+01 3.200378e+05 1.282005e+05 8.260721e+03 3.582803e+03 1.002865e+03 3.610117e+02 1.362358e+02 5.345480e+01 2.141069e+01 8.645560e+00 1.892615e+03 1.776211e+03 6.450499e+02 2.202472e+02 6.792437e+01 2.022904e+01 6.213106e+00 2.005624e+00 7.549886e-01 2.521583e-01 4.570797e+03 1.218652e+04 1.245690e+04 7.819896e+03 4.370055e+03 2.715481e+03 1.619039e+03 8.337846e+02 4.429844e+02 2.733527e+02 3.627860e+04 3.827793e+04 2.866954e+04 1.877769e+04 1.242605e+04 7.551912e+03 4.331963e+03 2.425176e+03 9.515941e+02 7.432752e+02 4.062400e-02 6.778979e-02 1.483319e+01 6.856030e+00 3.136062e+00 1.451294e+00 6.975415e-01 3.474212e-01 2.074034e-01 1.319462e-01 2.879856e+01 6.924332e+01 8.274786e+01 7.892412e+01 6.993112e+01 5.805181e+01 4.836009e+01 3.990797e+01 3.142184e+01 2.859091e+01 2.666649e+02 2.440086e+02 2.025123e+02 1.599312e+02 1.279449e+02 1.066208e+02 8.529662e+01 7.463455e+01 6.397247e+01 5.331039e+01 2.325242e+02 1.635518e+02 1.166087e+02 8.162272e+01 5.831326e+01 3.498498e+01 2.329201e+01 2.329163e+01 1.164721e+01 1.164722e+01 1.411059e+05 1.668387e+01 2.077899e-04 2.077900e-04 2.077899e-04 2.077899e-04 2.077899e-04 5.718684e+00 2.077900e-04 2.179383e-04 2.094175e-04 2.077900e-04 5.723226e+00 5.441878e+01 7.810147e-01 5.721484e+00 5.724469e+00 1.914085e+07 1.218068e+06 2.077958e-04 8.796766e+06 4.114989e+07 7.058479e-09
4.000000e+01 1.216938e+00 4.385028e+01 1.092564e+02 1.646300e+02 1.962849e+02 2.132439e+02 1.944520e+02 1.933901e+02 1.256673e+02 8.103263e+01 5.928000e-30 3.200377e+05 1.281845e+05 8.096055e+03 3.545467e+03 9.988248e+02 3.604361e+02 1.361336e+02 5.343142e+01 2.140390e+01 5.928000e-30 1.892629e+03 1.775849e+03 6.447760e+02 2.201530e+02 6.789317e+01 2.022047e+01 6.210523e+00 2.004795e+00 7.546768e-01 4.570664e+03 1.218625e+04 1.244930e+04 7.813508e+03 4.366981e+03 2.713693e+03 1.618014e+03 8.332704e+02 4.427146e+02 2.731871e+02 3.627630e+04 3.826555e+04 2.866073e+04 1.876099e+04 1.241864e+04 7.548527e+03 4.330349e+03 2.424365e+03 9.512952e+02 7.430490e+02 4.062505e-02 6.779026e-02 1.483319e+01 6.856030e+00 3.136062e+00 1.451293e+00 6.975412e-01 3.474209e-01 2.074031e-01 1.319458e-01 2.879785e+01 6.924297e+01 8.274684e+01 7.892341e+01 6.993040e+01 5.805135e+01 4.835969e+01 3.990771e+01 3.142169e+01 2.859078e+01 2.666649e+02 2.440086e+02 2.025123e+02 1.599312e+02 1.279449e+02 1.066208e+02 8.529662e+01 7.463455e+01 6.397247e+01 5.331039e+01 2.325486e+02 1.635649e+02 1.166103e+02 8.162159e+01 5.831246e+01 3.498470e+01 2.329190e+01 2.329151e+01 1.164719e+01 1.164720e+01 1.411054e+05 1.693807e+01 2.077899e-04 2.077900e-04 2.077899e-04 2.077899e-04 2.077899e-04 5.718948e+00 2.077900e-04 2.183986e-04 2.094726e-04 2.077900e-04 5.723526e+00 6.911793e+01 7.860332e-01 5.721760e+00 5.724771e+00 1.954447e+07 1.258663e+06 2.077959e-04 8.738643e+06 4.113299e+07 7.058486e-09
4.100000e+01 1.216942e+00 4.383644e+01 1.092176e+02 1.645813e+02 1.962257e+02 2.131790e+02 1.943921e+02 1.933304e+02 1.256282e+02 8.100740e+01 2.311133e+04 3.200371e+05 8.025512e+04 7.937864e+03 3.508899e+03 9.948195e+02 3.598622e+02 1.360319e+02 5.340806e+01 2.139711e+01 5.928000e-30 1.892703e+03 1.775093e+03 6.444982e+02 2.200278e+02 6.786175e+01 2.021171e+01 6.207884e+00 2.003947e+00 7.543648e-01 4.570534e+03 1.218599e+04 1.244171e+04 7.807129e+03 4.363911e+03 2.711906e+03 1.616990e+03 8.327566e+02 4.424450e+02 2.730217e+02 3.627399e+04 3.825318e+04 2.865192e+04 1.874432e+04 1.241123e+04 7.545143e+03 4.328735e+03 2.423555e+03 9.509963e+02 7.428229e+02 4.062610e-02 6.779059e-02 1.483319e+01 6.856029e+00 3.136062e+00 1.451293e+00 6.975407e-01 3.474204e-01 2.074026e-01 1.319454e-01 2.879711e+01 6.924235e+01 8.274569e+01 7.892257e+01 6.992962e+01 5.805085e+01 4.835928e+01 3.990743e+01 3.142152e+01 2.859065e+01 2.666649e+02 2.440086e+02 2.025123e+02 1.599312e+02 1.279449e+02 1.066208e+02 8.529662e+01 7.463455e+01 6.397247e+01 5.331039e+01 2.325657e+02 1.635741e+02 1.166103e+02 8.162024e+01 5.831161e+01 3.498440e+01 2.329177e+01 2.329138e+01 1.164717e+01 1.164717e+01 1.411050e+05 1.718728e+01 2.077899e-04 2.077900e-04 2.077899e-04 2.077899e-04 2.077899e-04 5.719162e+00 2.077900e-04 2.188717e-04 2.095282e-04 2.077900e-04 5.723771e+00 8.792469e+01 7.913525e-01 5.721983e+00 5.725030e+00 1.988985e+07 1.292796e+06 2.077960e-04 8.691221e+06 4.111933e+07 7.058494e-09
4.200000e+01 1.216946e+00 4.382234e+01 1.091781e+02 1.645325e+02 1.961665e+02 2.131141e+02 1.943322e+02 1.932707e+02 1.255891e+02 8.098215e+01 4.622263e+04 3.200366e+05 6.145991e+04 7.785758e+03 3.473074e+03 9.908460e+02 3.592903e+02 1.359304e+02 5.338476e+01 2.139034e+01 5.928000e-30 1.892782e+03 1.774340e+03 6.442211e+02 2.199030e+02 6.783045e+01 2.020299e+01 6.205255e+00 2.003103e+00 7.540544e-01 4.570402e+03 1.218572e+04 1.243413e+04 7.800756e+03 4.360843e+03 2.710121e+03 1.615967e+03 8.322433e+02 4.421757e+02 2.728564e+02 3.627168e+04 3.824082e+04 2.864311e+04 1.872767e+04 1.240383e+04 7.541762e+03 4.327123e+03 2.422745e+03 9.506976e+02 7.425969e+02 4.062722e-02 6.779095e-02 1.483319e+01 6.856029e+00 3.136061e+00 1.451292e+00 6.975403e-01 3.474200e-01 2.074022e-01 1.319450e-01 2.879637e+01 6.924178e+01 8.274457e+01 7.892175e+01 6.992884e+01 5.805036e+01 4.835886e+01 3.990716e+01 3.142135e+01 2.859051e+01 2.666649e+02 2.440086e+02 2.025123e+02 1.599312e+02 1.279449e+02 1.066208e+02 8.529662e+01 7.463455e+01 6.397247e+01 5.331039e+01 2.325841e+02 1.635839e+02 1.166107e+02 8.161894e+01 5.831077e+01 3.498410e+01 2.329165e+01 2.329125e+01 1.164714e+01 1.164715e+01 1.411045e+05 1.743160e+01 2.077899e-04 2.077900e-04 2.077899e-04 2.077899e-04 2.077899e-04 5.719335e+00 2.077900e-04 2.193366e-04 2.095818e-04 2.077900e-04 5.723971e+00 1.118796e+02 7.969835e-01 5.722163e+00 5.725282e+00 2.018823e+07 1.321874e+06 2.077962e-04 8.652148e+06 4.110824e+07 7.058501e-09
4.300000e+01 1.216950e+00 4.380799e+01 1.091379e+02 1.644838e+02 1.961072e+02 2.130492e+02 1.942722e+02 1.932110e+02 1.255499e+02 8.095690e+01 6.933390e+04 3.200361e+05 5.043374e+04 7.639391e+03 3.437969e+03 9.869038e+02 3.587202e+02 1.358291e+02 5.336151e+01 2.138359e+01 5.928000e-30 1.892865e+03 1.773589e+03 6.439449e+02 2.197787e+02 6.779929e+01 2.019431e+01 6.202638e+00 2.002263e+00 7.537458e-01 4.570267e+03 1.218545e+04 1.242655e+04 7.794390e+03 4.357778e+03 2.708338e+03 1.614945e+03 8.317303e+02 4.419065e+02 2.726911e+02 3.626938e+04 3.822846e+04 2.863431e+04 1.871104e+04 1.239644e+04 7.538383e+03 4.325511e+03 2.421935e+03 9.503989e+02 7.423710e+02 4.062842e-02 6.779133e-02 1.483319e+01 6.856029e+00 3.136061e+00 1.451292e+00 6.975399e-01 3.474196e-01 2.074018e-01 1.319446e-01 2.879564e+01 6.924126e+01 8.274346e+01 7.892095e+01 6.992808e+01 5.804988e+01 4.835845e+01 3.990689e+01 3.142119e+01 2.859038e+01 2.666649e+02 2.440086e+02 2.025123e+02 1.599312e+02 1.279449e+02 1.066208e+02 8.529662e+01 7.463455e+01 6.397247e+01 5.331039e+01 2.326038e+02 1.635945e+02 1.166113e+02 8.161767e+01 5.830993e+01 3.498380e+01 2.329153e+01 2.329112e+01 1.164711e+01 1.164712e+01 1.411040e+05 1.767106e+01 2.077899e-04 2.077900e-04 2.077899e-04 2.077899e-04 2.077899e-04 5.719475e+00 2.077900e-04 2.198057e-04 2.096349e-04 2.077900e-04 5.724134e+00 1.424635e+02 8.029485e-01 5.722309e+00 5.725536e+00 2.044829e+07 1.346949e+06 2.077963e-04 8.619673e+06 4.109919e+07 7.058508e-09
4.400000e+01 1.216954e+00 4.379337e+01 1.090972e+02 1.644350e+02 1.960479e+02 2.129843e+02 1.942122e+02 1.931513e+02 1.255107e+02 8.093163e+01 9.244514e+04 3.200356e+05 4.300674e+04 7.498442e+03 3.403563e+03 9.829926e+02 3.581521e+02 1.357281e+02 5.333831e+01 2.137686e+01 5.928000e-30 1.892954e+03 1.772842e+03 6.436696e+02 2.196547e+02 6.776826e+01 2.018566e+01 6.200033e+00 2.001427e+00 7.534389e-01 4.570129e+03 1.218517e+04 1.241898e+04 7.788031e+03 4.354715e+03 2.706556e+03 1.613923e+03 8.312176e+02 4.416375e+02 2.725260e+02 3.626707e+04 3.821610e+04 2.862551e+04 1.869444e+04 1.238905e+04 7.535006e+03 4.323900e+03 2.421126e+03 9.501004e+02 7.421451e+02 4.062969e-02 6.779173e-02 1.483319e+01 6.856028e+00 3.136060e+00 1.451292e+00 6.975395e-01 3.474192e-01 2.074014e-01 1.319442e-01 2.879491e+01 6.924078e+01 8.274238e+01 7.892018e+01 6.992733e+01 5.804940e+01 4.835805e+01 3.990663e+01 3.142103e+01 2.859025e+01 2.666649e+02 2.440086e+02 2.025123e+02 1.599312e+02 1.279449e+02 1.066208e+02 8.529662e+01 7.463455e+01 6.397247e+01 5.331039e+01 2.326249e+02 1.636058e+02 1.166121e+02 8.161644e+01 5.830911e+01 3.498351e+01 2.329142e+01 2.329099e+01 1.164709e+01 1.164710e+01 1.411035e+05 1.790574e+01 2.077899e-04 2.077900e-04 2.077899e-04 2.077899e-04 2.077899e-04 5.719587e+00 2.077900e-04 2.202823e-04 2.096879e-04 2.077900e-04 5.724266e+00 1.815191e+02 8.092675e-01 5.722427e+00 5.725790e+00 2.067677e+07 1.368812e+06 2.077965e-04 8.592483e+06 4.109180e+07 7.058515e-09
4.500000e+01 1.216958e+00 4.377850e+01 1.090558e+02 1.643862e+02 1.959886e+02 2.129193e+02 1.941522e+02 1.930915e+02 1.254715e+02 8.090634e+01 1.155564e+05 3.200352e+05 3.760456e+04 7.362614e+03 3.369834e+03 9.791121e+02 3.575858e+02 1.356273e+02 5.331517e+01 2.137014e+01 5.928000e-30 1.893048e+03 1.772097e+03 6.433951e+02 2.195313e+02 6.773738e+01 2.017706e+01 6.197440e+00 2.000594e+00 7.531338e-01 4.569987e+03 1.218488e+04 1.241141e+04 7.781679e+03 4.351655e+03 2.704775e+03 1.612902e+03 8.307052e+02 4.413687e+02 2.723610e+02 3.626477e+04 3.820375e+04 2.861671e+04 1.867787e+04 1.238167e+04 7.531631e+03 4.322290e+03 2.420317e+03 9.498019e+02 7.419193e+02 4.063103e-02 6.779216e-02 1.483319e+01 6.856028e+00 3.136060e+00 1.451291e+00 6.975391e-01 3.474188e-01 2.074010e-01 1.319438e-01 2.879419e+01 6.924035e+01 8.274133e+01 7.891944e+01 6.992659e+01 5.804894e+01 4.835764e+01 3.990636e+01 3.142087e+01 2.859012e+01 2.666649e+02 2.440086e+02 2.025123e+02 1.599312e+02 1.279449e+02 1.066208e+02 8.529662e+01 7.463455e+01 6.397247e+01 5.331039e+01 2.326472e+02 1.636177e+02 1.166133e+02 8.161525e+01 5.830829e+01 3.498323e+01 2.329130e+01 2.329087e+01 1.164707e+01 1.164707e+01 1.411030e+05 1.813571e+01 2.077899e-04 2.077900e-04 2.077899e-04 2.077899e-04 2.077899e-04 5.719677e+00 2.077901e-04 2.207679e-04 2.097409e-04 2.077901e-04 5.724374e+00 2.314046e+02 8.159615e-01 5.722522e+00 5.726044e+00 2.087899e+07 1.388063e+06 2.077966e-04 8.569582e+06 4.108577e+07 7.058523e-09
4.600000e+01 1.216962e+00 4.376338e+01 1.090137e+02 1.643373e+02 1.959292e+02 2.128543e+02 1.940922e+02 1.930316e+02 1.254323e+02 8.088104e+01 1.386676e+05 3.200348e+05 3.347315e+04 7.231632e+03 3.336764e+03 9.752619e+02 3.570214e+02 1.355267e+02 5.329208e+01 2.136344e+01 5.928000e-30 1.893148e+03 1.771355e+03 6.431215e+02 2.194082e+02 6.770664e+01 2.016850e+01 6.194858e+00 1.999765e+00 7.528304e-01 4.569842e+03 1.218457e+04 1.240385e+04 7.775333e+03 4.348597e+03 2.702995e+03 1.611881e+03 8.301932e+02 4.411000e+02 2.721961e+02 3.626247e+04 3.819140e+04 2.860791e+04 1.866132e+04 1.237430e+04 7.528257e+03 4.320680e+03 2.419509e+03 9.495036e+02 7.416936e+02 4.063244e-02 6.779262e-02 1.483319e+01 6.856027e+00 3.136060e+00 1.451291e+00 6.975387e-01 3.474185e-01 2.074007e-01 1.319434e-01 2.879348e+01 6.923997e+01 8.274030e+01 7.891872e+01 6.992586e+01 5.804848e+01 4.835724e+01 3.990610e+01 3.142071e+01 2.858999e+01 2.666649e+02 2.440086e+02 2.025123e+02 1.599312e+02 1.279449e+02 1.066208e+02 8.529662e+01 7.463455e+01 6.397247e+01 5.331039e+01 2.326709e+02 1.636304e+02 1.166147e+02 8.161409e+01 5.830748e+01 3.498294e+01 2.329119e+01 2.329075e+01 1.164704e+01 1.164705e+01 1.411025e+05 1.836107e+01 2.077899e-04 2.077900e-04 2.077899e-04 2.077899e-04 2.077899e-04 5.719749e+00 2.077901e-04 2.212636e-04 2.097941e-04 2.077901e-04 5.724463e+00 2.951380e+02 8.230534e-01 5.722599e+00 5.726298e+00 2.105914e+07 1.405166e+06 2.077967e-04 8.550203e+06 4.108086e+07 7.058530e-09
4.700000e+01 1.216966e+00 4.374795e+01 1.089708e+02 1.642885e+02 1.958698e+02 2.127892e+02 1.940321e+02 1.929718e+02 1.253931e+02 8.085573e+01 1.617787e+05 3.200344e+05 3.012486e+04 7.102419e+03 3.303618e+03 9.713607e+02 3.564482e+02 1.354248e+02 5.326883e+01 2.135674e+01 5.928000e-30 1.893254e+03 1.770618e+03 6.428492e+02 2.192852e+02 6.767604e+01 2.015998e+01 6.192292e+00 1.998941e+00 7.525295e-01 4.569691e+03 1.218426e+04 1.239630e+04 7.768972e+03 4.345536e+03 2.701215e+03 1.610861e+03 8.296813e+02 4.408315e+02 2.720313e+02 3.626015e+04 3.817905e+04 2.859912e+04 1.864472e+04 1.236691e+04 7.524879e+03 4.319069e+03 2.418700e+03 9.492052e+02 7.414678e+02 4.063396e-02 6.779310e-02 1.483319e+01 6.856027e+00 3.136059e+00 1.451291e+00 6.975384e-01 3.474181e-01 2.074003e-01 1.319431e-01 2.879275e+01 6.923964e+01 8.273926e+01 7.891801e+01 6.992512e+01 5.804802e+01 4.835683e+01 3.990583e+01 3.142054e+01 2.858986e+01 2.666649e+02 2.440086e+02 2.025123e+02 1.599312e+02 1.279449e+02 1.066208e+02 8.529662e+01 7.463455e+01 6.397247e+01 5.331039e+01 2.326963e+02 1.636440e+02 1.166164e+02 8.161295e+01 5.830666e+01 3.498265e+01 2.329108e+01 2.329062e+01 1.164702e+01 1.164703e+01 1.411020e+05 1.858181e+01 2.077899e-04 2.077900e-04 2.077899e-04 2.077899e-04 2.077899e-04 5.719790e+00 2.077901e-04 2.217703e-04 2.098475e-04 2.077901e-04 5.724535e+00 3.785459e+02 8.307450e-01 5.722654e+00 5.726557e+00 2.122034e+07 1.420462e+06 2.077969e-04 8.533782e+06 4.107690e+07 7.058537e-09
4.800000e+01 1.216971e+00 4.373226e+01 1.089273e+02 1.642396e+02 1.958104e+02 2.127242e+02 1.939720e+02 1.929119e+02 1.253538e+02 8.083040e+01 1.848899e+05 3.200340e+05 2.741218e+04 6.977753e+03 3.271120e+03 9.674904e+02 3.558768e+02 1.353231e+02 5.324562e+01 2.135004e+01 5.928000e-30 1.893366e+03 1.769884e+03 6.425777e+02 2.191626e+02 6.764558e+01 2.015151e+01 6.189739e+00 1.998121e+00 7.522304e-01 4.569536e+03 1.218393e+04 1.238875e+04 7.762617e+03 4.342478e+03 2.699436e+03 1.609841e+03 8.291698e+02 4.405631e+02 2.718666e+02 3.625783e+04 3.816671e+04 2.859033e+04 1.862814e+04 1.235952e+04 7.521502e+03 4.317459e+03 2.417891e+03 9.489069e+02 7.412422e+02 4.063555e-02 6.779362e-02 1.483319e+01 6.856027e+00 3.136059e+00 1.451290e+00 6.975380e-01 3.474178e-01 2.074000e-01 1.319428e-01 2.879203e+01 6.923935e+01 8.273825e+01 7.891732e+01 6.992439e+01 5.804756e+01 4.835642e+01 3.990557e+01 3.142038e+01 2.858973e+01 2.666649e+02 2.440086e+02 2.025123e+02 1.599312e+02 1.279449e+02 1.066208e+02 8.529662e+01 7.463455e+01 6.397247e+01 5.331039e+01 2.327232e+02 1.636583e+02 1.166184e+02 8.161185e+01 5.830585e+01 3.498237e+01 2.329097e+01 2.329050e+01 1.164700e+01 1.164701e+01 1.411015e+05 1.879810e+01 2.077899e-04 2.077900e-04 2.077899e-04 2.077899e-04 2.077899e-04 5.719823e+00 2.077901e-04 2.222884e-04 2.099011e-04 2.077901e-04 5.724594e+00 4.857288e+02 8.389061e-01 5.722699e+00 5.726816e+00 2.136558e+07 1.434257e+06 2.077970e-04 8.519815e+06 4.107373e+07 7.058545e-09
4.900000e+01 1.216975e+00 4.371631e+01 1.088831e+02 1.641907e+02 1.957509e+02 2.126590e+02 1.939118e+02 1.928520e+02 1.253145e+02 8.080505e+01 2.080010e+05 3.200336e+05 2.516544e+04 6.857398e+03 3.239252e+03 9.636506e+02 3.553075e+02 1.352217e+02 5.322248e+01 2.134337e+01 5.928000e-30 1.893482e+03 1.769152e+03 6.423071e+02 2.190405e+02 6.761526e+01 2.014307e+01 6.187197e+00 1.997305e+00 7.519331e-01 4.569378e+03 1.218360e+04 1.238120e+04 7.756269e+03 4.339422e+03 2.697658e+03 1.608822e+03 8.286586e+02 4.402949e+02 2.717020e+02 3.625551e+04 3.815437e+04 2.858154e+04 1.861159e+04 1.235215e+04 7.518128e+03 4.315849e+03 2.417082e+03 9.486087e+02 7.410166e+02 4.063721e-02 6.779416e-02 1.483319e+01 6.856026e+00 3.136059e+00 1.451290e+00 6.975377e-01 3.474175e-01 2.073997e-01 1.319424e-01 2.879132e+01 6.923911e+01 8.273727e+01 7.891666e+01 6.992368e+01 5.804712e+01 4.835602e+01 3.990530e+01 3.142022e+01 2.858960e+01 2.666649e+02 2.440086e+02 2.025123e+02 1.599312e+02 1.279449e+02 1.066208e+02 8.529662e+01 7.463455e+01 6.397247e+01 5.331039e+01 2.327513e+02 1.636733e+02 1.166206e+02 8.161079e+01 5.830505e+01 3.498209e+01 2.329086e+01 2.329038e+01 1.164698e+01 1.164699e+01 1.411010e+05 1.901003e+01 2.077899e-04 2.077900e-04 2.077899e-04 2.077899e-04 2.077899e-04 5.719848e+00 2.077901e-04 2.228185e-04 2.099550e-04 2.077901e-04 5.724642e+00 6.234971e+02 8.475659e-01 5.722734e+00 5.727075e+00 2.149708e+07 1.446778e+06 2.077972e-04 8.507924e+06 4.107124e+07 7.058552e-09
5.000000e+01 1.216979e+00 4.370009e+01 1.088383e+02 1.641418e+02 1.956914e+02 2.125939e+02 1.938517e+02 1.927920e+02 1.252752e+02 8.077968e+01 2.311121e+05 3.200332e+05 2.327140e+04 6.741131e+03 3.207995e+03 9.598410e+02 3.547400e+02 1.351205e+02 5.319939e+01 2.133672e+01 5.928000e-30 1.893604e+03 1.768424e+03 6.420373e+02 2.189188e+02 6.758508e+01 2.013467e+01 6.184667e+00 1.996493e+00 7.516375e-01 4.569216e+03 1.218325e+04 1.237366e+04 7.749928e+03 4.336368e+03 2.695881e+03 1.607804e+03 8.281477e+02 4.400269e+02 2.715374e+02 3.625319e+04 3.814203e+04 2.857275e+04 1.859507e+04 1.234478e+04 7.514755e+03 4.314240e+03 2.416274e+03 9.483106e+02 7.407911e+02 4.063895e-02 6.779472e-02 1.483319e+01 6.856026e+00 3.136058e+00 1.451290e+00 6.975374e-01 3.474172e-01 2.073994e-01 1.319421e-01 2.879061e+01 6.923893e+01 8.273631e+01 7.891602e+01 6.992297e+01 5.804669e+01 4.835562e+01 3.990504e+01 3.142007e+01 2.858947e+01 2.666649e+02 2.440086e+02 2.025123e+02 1.599312e+02 1.279449e+02 1.066208e+02 8.529662e+01 7.463455e+01 6.397247e+01 5.331039e+01 2.327808e+02 1.636891e+02 1.166232e+02 8.160976e+01 5.830426e+01 3.498181e+01 2.329076e+01 2.329026e+01 1.164696e+01 1.164697e+01 1.411004e+05 1.921766e+01 2.077899e-04 2.077900e-04 2.077899e-04 2.077899e-04 2.077899e-04 5.719868e+00 2.077901e-04 2.233612e-04 2.100093e-04 2.077901e-04 5.724682e+00 8.006206e+02 8.567556e-01 5.722763e+00 5.727334e+00 2.161669e+07 1.458212e+06 2.077973e-04 8.497808e+06 4.106932e+07 7.058559e-09
5.100000e+01 1.216983e+00 4.368362e+01 1.087928e+02 1.640928e+02 1.956319e+02 2.125287e+02 1.937914e+02 1.927320e+02 1.252358e+02 8.075430e+01 2.542232e+05 3.200328e+05 2.165131e+04 6.628748e+03 3.177332e+03 9.560613e+02 3.541744e+02 1.350196e+02 5.317635e+01 2.133008e+01 5.928000e-30 1.893731e+03 1.767699e+03 6.417685e+02 2.187975e+02 6.755503e+01 2.012632e+01 6.182148e+00 1.995684e+00 7.513436e-01 4.569051e+03 1.218290e+04 1.236612e+04 7.743593e+03 4.333317e+03 2.694106e+03 1.606786e+03 8.276372e+02 4.397590e+02 2.713730e+02 3.625087e+04 3.812970e+04 2.856397e+04 1.857857e+04 1.233741e+04 7.511385e+03 4.312632e+03 2.415467e+03 9.480127e+02 7.405657e+02 4.064076e-02 6.779531e-02 1.483319e+01 6.856026e+00 3.136058e+00 1.451289e+00 6.975371e-01 3.474169e-01 2.073991e-01 1.319419e-01 2.878991e+01 6.923880e+01 8.273538e+01 7.891542e+01 6.992227e+01 5.804626e+01 4.835522e+01 3.990478e+01 3.141991e+01 2.858935e+01 2.666649e+02 2.440086e+02 2.025123e+02 1.599312e+02 1.279449e+02 1.066208e+02 8.529662e+01 7.463455e+01 6.397247e+01 5.331039e+01 2.328117e+02 1.637055e+02 1.166260e+02 8.160878e+01 5.830347e+01 3.498154e+01 2.329065e+01 2.329014e+01 1.164694e+01 1.164695e+01 1.410999e+05 1.942108e+01 2.077899e-04 2.077900e-04 2.077899e-04 2.077899e-04 2.077899e-04 5.719883e+00 2.077901e-04 2.239168e-04 2.100638e-04 2.077901e-04 5.724714e+00 1.028394e+03 8.665083e-01 5.722786e+00 5.727594e+00 2.172591e+07 1.468707e+06 2.077974e-04 8.489218e+06 4.106791e+07 7.058566e-09
